time,stockid,StockID,StockName,date,price,open,close,high,low,vol,amount,cjbs,yclose,syl1,syl2,buy1,buy2,buy3,buy4,buy5,sale1,sale2,sale3,sale4,sale5,bc1,bc2,bc3,bc4,bc5,sc1,sc2,sc3,sc4,sc5,wb,lb,zmm,buy_vol,buy_amount,sale_vol,sale_amount,w_buy,w_sale,sectional_buy_vol,sectional_buy_amount,sectional_sale_vol,sectional_sale_amount,sectional_w_buy,sectional_w_sale,sectional_yclose,sectional_open,sectional_close,sectional_high,sectional_low,sectional_vol,sectional_amount,sectional_cjbs,sectional_wb
2018-06-08 09:15:00,<NIL>,SH600637,东方明珠,43259.3854166667,0,0,0,0,0,0,0,0,0,0,0,18.1,0,0,0,0,18.1,0,0,0,0,600,3000,0,0,0,600,0,0,0,0,6,0,0,0,0,0,0,3600,600,0,0,0,0,3600,600,18.1,18.1,0,0,0,0,0,0,6
2018-06-08 09:15:09,<NIL>,SH600637,东方明珠,43259.3855208333,0,0,0,0,0,0,0,0,0,0,0,18.1,0,0,0,0,18.1,0,0,0,0,600,3100,0,0,0,600,0,0,0,0,6.16666666666667,0,0,0,0,0,0,3700,600,0,0,0,0,7300,1200,18.1,18.1,0,0,0,0,0,0,6.08333333333333
2018-06-08 09:17:54,<NIL>,SH600637,东方明珠,43259.3874305556,0,0,0,0,0,0,0,0,0,0,0,18.1,0,0,0,0,18.1,0,0,0,0,1000,2800,0,0,0,1000,0,0,0,0,3.8,0,0,0,0,0,0,3800,1000,0,0,0,0,11100,2200,18.1,18.1,0,0,0,0,0,0,5.04545454545455
2018-06-08 09:18:00,<NIL>,SH600637,东方明珠,43259.3875,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,2900,0,0,0,0,2900,1300,0,0,0,0.69047619047619,0,0,0,0,0,0,2900,4200,0,0,0,0,14000,6400,18.1,18.1,0,0,0,0,0,0,2.1875
2018-06-08 09:18:51,<NIL>,SH600637,东方明珠,43259.3880902778,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,2900,0,0,0,0,2900,4900,0,0,0,0.371794871794872,0,0,0,0,0,0,2900,7800,0,0,0,0,16900,14200,18.1,18.1,0,0,0,0,0,0,1.19014084507042
2018-06-08 09:18:54,<NIL>,SH600637,东方明珠,43259.388125,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,3800,0,0,0,0,3800,3900,0,0,0,0.493506493506494,0,0,0,0,0,0,3800,7700,0,0,0,0,20700,21900,18.1,18.1,0,0,0,0,0,0,0.945205479452055
2018-06-08 09:19:00,<NIL>,SH600637,东方明珠,43259.3881944444,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,4600,0,0,0,0,4600,3100,0,0,0,0.597402597402597,0,0,0,0,0,0,4600,7700,0,0,0,0,25300,29600,18.1,18.1,0,0,0,0,0,0,0.85472972972973
2018-06-08 09:19:12,<NIL>,SH600637,东方明珠,43259.3883333333,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,4600,0,0,0,0,4600,3200,0,0,0,0.58974358974359,0,0,0,0,0,0,4600,7800,0,0,0,0,29900,37400,18.1,18.1,0,0,0,0,0,0,0.799465240641711
2018-06-08 09:19:27,<NIL>,SH600637,东方明珠,43259.3885069444,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,5600,0,0,0,0,5600,2200,0,0,0,0.717948717948718,0,0,0,0,0,0,5600,7800,0,0,0,0,35500,45200,18.1,18.1,0,0,0,0,0,0,0.785398230088496
2018-06-08 09:19:30,<NIL>,SH600637,东方明珠,43259.3885416667,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,3100,0,0,0,0,3100,4700,0,0,0,0.397435897435897,0,0,0,0,0,0,3100,7800,0,0,0,0,38600,53000,18.1,18.1,0,0,0,0,0,0,0.728301886792453
2018-06-08 09:20:30,<NIL>,SH600637,东方明珠,43259.3892361111,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,3600,0,0,0,0,3600,4200,0,0,0,0.461538461538462,0,0,0,0,0,0,3600,7800,0,0,0,0,42200,60800,18.1,18.1,0,0,0,0,0,0,0.694078947368421
2018-06-08 09:20:45,<NIL>,SH600637,东方明珠,43259.3894097222,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,5100,0,0,0,0,5100,2700,0,0,0,0.653846153846154,0,0,0,0,0,0,5100,7800,0,0,0,0,47300,68600,18.1,18.1,0,0,0,0,0,0,0.689504373177843
2018-06-08 09:21:00,<NIL>,SH600637,东方明珠,43259.3895833333,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,5600,0,0,0,0,5600,2200,0,0,0,0.717948717948718,0,0,0,0,0,0,5600,7800,0,0,0,0,52900,76400,18.1,18.1,0,0,0,0,0,0,0.692408376963351
2018-06-08 09:21:06,<NIL>,SH600637,东方明珠,43259.3896527778,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,6000,0,0,0,0,6000,1800,0,0,0,0.769230769230769,0,0,0,0,0,0,6000,7800,0,0,0,0,58900,84200,18.1,18.1,0,0,0,0,0,0,0.699524940617577
2018-06-08 09:21:18,<NIL>,SH600637,东方明珠,43259.3897916667,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,7800,1400,0,0,0,7800,0,0,0,0,1.17948717948718,0,0,0,0,0,0,9200,7800,0,0,0,0,68100,92000,18.1,18.1,0,0,0,0,0,0,0.740217391304348
2018-06-08 09:21:42,<NIL>,SH600637,东方明珠,43259.3900694444,0,0,0,0,0,0,0,0,0,0,0,18.16,0,0,0,0,18.16,0,0,0,0,8800,500,0,0,0,8800,0,0,0,0,1.05681818181818,0,0,0,0,0,0,9300,8800,0,0,0,0,77400,100800,18.1,18.1,0,0,0,0,0,0,0.767857142857143
2018-06-08 09:22:06,<NIL>,SH600637,东方明珠,43259.3903472222,0,0,0,0,0,0,0,0,0,0,0,18.16,0,0,0,0,18.16,0,0,0,0,9300,0,0,0,0,9300,4400,0,0,0,0.678832116788321,0,0,0,0,0,0,9300,13700,0,0,0,0,86700,114500,18.1,18.1,0,0,0,0,0,0,0.757205240174673
2018-06-08 09:22:15,<NIL>,SH600637,东方明珠,43259.3904513889,0,0,0,0,0,0,0,0,0,0,0,18.16,0,0,0,0,18.16,0,0,0,0,9300,0,0,0,0,9300,5200,0,0,0,0.641379310344828,0,0,0,0,0,0,9300,14500,0,0,0,0,96000,129000,18.1,18.1,0,0,0,0,0,0,0.744186046511628
2018-06-08 09:22:30,<NIL>,SH600637,东方明珠,43259.390625,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,9800,5400,0,0,0,9800,0,0,0,0,1.55102040816327,0,0,0,0,0,0,15200,9800,0,0,0,0,111200,138800,18.1,18.1,0,0,0,0,0,0,0.801152737752161
2018-06-08 09:22:42,<NIL>,SH600637,东方明珠,43259.3907638889,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,10400,5500,0,0,0,10400,0,0,0,0,1.52884615384615,0,0,0,0,0,0,15900,10400,0,0,0,0,127100,149200,18.1,18.1,0,0,0,0,0,0,0.851876675603217
2018-06-08 09:22:51,<NIL>,SH600637,东方明珠,43259.3908680556,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,18.15,0,0,0,0,14300,1600,0,0,0,14300,0,0,0,0,1.11188811188811,0,0,0,0,0,0,15900,14300,0,0,0,0,143000,163500,18.1,18.1,0,0,0,0,0,0,0.874617737003058
